Date,Station Id,Station Name,Elevation (ft),Air_Max_C,Air_Min_C
Jan-87,846,Virginia Lakes Ridge,9445,4.1,-27
Feb-87,846,Virginia Lakes Ridge,9445,2.9,-24
Mar-87,846,Virginia Lakes Ridge,9445,6.9,-23.1
Apr-87,846,Virginia Lakes Ridge,9445,,
May-87,846,Virginia Lakes Ridge,9445,16.3,-9.5
Jun-87,846,Virginia Lakes Ridge,9445,22.6,-6.5
Jul-87,846,Virginia Lakes Ridge,9445,23.4,-11.6
Aug-87,846,Virginia Lakes Ridge,9445,23.8,-3
Sep-87,846,Virginia Lakes Ridge,9445,19.5,-3.7
Oct-87,846,Virginia Lakes Ridge,9445,18,-7
Nov-87,846,Virginia Lakes Ridge,9445,8.9,-17.3
Dec-87,846,Virginia Lakes Ridge,9445,4.3,-25.2
Jan-88,846,Virginia Lakes Ridge,9445,6.7,-22
Feb-88,846,Virginia Lakes Ridge,9445,6.4,-20.5
Mar-88,846,Virginia Lakes Ridge,9445,9.5,-22.5
Apr-88,846,Virginia Lakes Ridge,9445,12.6,-17.3
May-88,846,Virginia Lakes Ridge,9445,17.6,-17
Jun-88,846,Virginia Lakes Ridge,9445,22.6,-10.9
Jul-88,846,Virginia Lakes Ridge,9445,25.7,0.2
Aug-88,846,Virginia Lakes Ridge,9445,23.1,-0.4
Sep-88,846,Virginia Lakes Ridge,9445,24,-8.6
Oct-88,846,Virginia Lakes Ridge,9445,19.6,-6.7
Nov-88,846,Virginia Lakes Ridge,9445,12.6,-19
Dec-88,846,Virginia Lakes Ridge,9445,7.4,-24.2
Jan-89,846,Virginia Lakes Ridge,9445,7.4,-23.5
Feb-89,846,Virginia Lakes Ridge,9445,3.6,-30
Mar-89,846,Virginia Lakes Ridge,9445,7.4,-22.2
Apr-89,846,Virginia Lakes Ridge,9445,15.3,-15.8
May-89,846,Virginia Lakes Ridge,9445,15.3,-10.2
Jun-89,846,Virginia Lakes Ridge,9445,20.9,-4.1
Jul-89,846,Virginia Lakes Ridge,9445,24.4,-0.1
Aug-89,846,Virginia Lakes Ridge,9445,22.6,-6.7
Sep-89,846,Virginia Lakes Ridge,9445,20.4,-6.1
Oct-89,846,Virginia Lakes Ridge,9445,15.8,-16.4
Nov-89,846,Virginia Lakes Ridge,9445,14.2,-18.4
Dec-89,846,Virginia Lakes Ridge,9445,7.9,-50
Jan-90,846,Virginia Lakes Ridge,9445,7.7,-20.4
Feb-90,846,Virginia Lakes Ridge,9445,8.2,-26.2
Mar-90,846,Virginia Lakes Ridge,9445,9.9,-22.6
Apr-90,846,Virginia Lakes Ridge,9445,14.6,-12.8
May-90,846,Virginia Lakes Ridge,9445,16.7,-11.7
Jun-90,846,Virginia Lakes Ridge,9445,23.2,-10.6
Jul-90,846,Virginia Lakes Ridge,9445,23.9,-0.3
Aug-90,846,Virginia Lakes Ridge,9445,24.8,-5.5
Sep-90,846,Virginia Lakes Ridge,9445,23,-4.2
Oct-90,846,Virginia Lakes Ridge,9445,17,-11.8
Nov-90,846,Virginia Lakes Ridge,9445,12.3,-17.9
Dec-90,846,Virginia Lakes Ridge,9445,9.7,-36
Jan-91,846,Virginia Lakes Ridge,9445,-35.3,-36.2
Feb-91,846,Virginia Lakes Ridge,9445,-35.5,-36.5
Mar-91,846,Virginia Lakes Ridge,9445,4.6,-36.4
Apr-91,846,Virginia Lakes Ridge,9445,9.1,-19.4
May-91,846,Virginia Lakes Ridge,9445,11.3,-13
Jun-91,846,Virginia Lakes Ridge,9445,21,-6.4
Jul-91,846,Virginia Lakes Ridge,9445,27.5,-12.9
Aug-91,846,Virginia Lakes Ridge,9445,26,1.2
Sep-91,846,Virginia Lakes Ridge,9445,24.8,-2.5
Oct-91,846,Virginia Lakes Ridge,9445,22.6,-15.4
Nov-91,846,Virginia Lakes Ridge,9445,14.1,-19.4
Dec-91,846,Virginia Lakes Ridge,9445,9.9,-15.3
Jan-92,846,Virginia Lakes Ridge,9445,11.9,-14.8
Feb-92,846,Virginia Lakes Ridge,9445,13,-13.5
Mar-92,846,Virginia Lakes Ridge,9445,11.6,-11.9
Apr-92,846,Virginia Lakes Ridge,9445,19.5,-5.4
May-92,846,Virginia Lakes Ridge,9445,21.7,-6
Jun-92,846,Virginia Lakes Ridge,9445,22.6,-5.9
Jul-92,846,Virginia Lakes Ridge,9445,27.8,-3.2
Aug-92,846,Virginia Lakes Ridge,9445,28.2,-0.9
Sep-92,846,Virginia Lakes Ridge,9445,24.1,-2
Oct-92,846,Virginia Lakes Ridge,9445,22.1,-8
Nov-92,846,Virginia Lakes Ridge,9445,13.1,-14.7
Dec-92,846,Virginia Lakes Ridge,9445,9.5,-19.5
Jan-93,846,Virginia Lakes Ridge,9445,10.7,-20.3
Feb-93,846,Virginia Lakes Ridge,9445,9.2,-17.6
Mar-93,846,Virginia Lakes Ridge,9445,15.8,-11.6
Apr-93,846,Virginia Lakes Ridge,9445,16,-11.4
May-93,846,Virginia Lakes Ridge,9445,17.4,-6.5
Jun-93,846,Virginia Lakes Ridge,9445,24,-7
Jul-93,846,Virginia Lakes Ridge,9445,27.2,-2.7
Aug-93,846,Virginia Lakes Ridge,9445,28.1,-0.2
Sep-93,846,Virginia Lakes Ridge,9445,25.9,-3.5
Oct-93,846,Virginia Lakes Ridge,9445,,
Nov-93,846,Virginia Lakes Ridge,9445,14.3,-15
Dec-93,846,Virginia Lakes Ridge,9445,,
Jan-94,846,Virginia Lakes Ridge,9445,11,-16.3
Feb-94,846,Virginia Lakes Ridge,9445,7.6,-18.5
Mar-94,846,Virginia Lakes Ridge,9445,15.4,-11.9
Apr-94,846,Virginia Lakes Ridge,9445,17.3,-10.1
May-94,846,Virginia Lakes Ridge,9445,19.9,-7.7
Jun-94,846,Virginia Lakes Ridge,9445,25.6,-1.3
Jul-94,846,Virginia Lakes Ridge,9445,28.8,1.6
Aug-94,846,Virginia Lakes Ridge,9445,28.3,5.5
Sep-94,846,Virginia Lakes Ridge,9445,23.9,-3
Oct-94,846,Virginia Lakes Ridge,9445,17.9,-11.2
Nov-94,846,Virginia Lakes Ridge,9445,10.5,-19.1
Dec-94,846,Virginia Lakes Ridge,9445,8.6,-18.2
Jan-95,846,Virginia Lakes Ridge,9445,9.4,-18
Feb-95,846,Virginia Lakes Ridge,9445,14.1,-13.7
Mar-95,846,Virginia Lakes Ridge,9445,14.3,-18.6
Apr-95,846,Virginia Lakes Ridge,9445,16,-15.2
May-95,846,Virginia Lakes Ridge,9445,15.2,-8.6
Jun-95,846,Virginia Lakes Ridge,9445,22.4,-10.1
Jul-95,846,Virginia Lakes Ridge,9445,25.3,-2.1
Aug-95,846,Virginia Lakes Ridge,9445,26.2,0.3
Sep-95,846,Virginia Lakes Ridge,9445,24.5,-2.6
Oct-95,846,Virginia Lakes Ridge,9445,21,-10.7
Nov-95,846,Virginia Lakes Ridge,9445,16.4,-11.8
Dec-95,846,Virginia Lakes Ridge,9445,8.6,-14.9
Jan-96,846,Virginia Lakes Ridge,9445,12.4,-17.9
Feb-96,846,Virginia Lakes Ridge,9445,11.5,-20.6
Mar-96,846,Virginia Lakes Ridge,9445,15.1,-14.6
Apr-96,846,Virginia Lakes Ridge,9445,17.9,-12.2
May-96,846,Virginia Lakes Ridge,9445,20.1,-7.7
Jun-96,846,Virginia Lakes Ridge,9445,25.5,-4.6
Jul-96,846,Virginia Lakes Ridge,9445,27.8,4
Aug-96,846,Virginia Lakes Ridge,9445,26.8,1.9
Sep-96,846,Virginia Lakes Ridge,9445,24.3,-4.7
Oct-96,846,Virginia Lakes Ridge,9445,23.8,-12.5
Nov-96,846,Virginia Lakes Ridge,9445,15.2,-13.3
Dec-96,846,Virginia Lakes Ridge,9445,7.4,-12
Jan-97,846,Virginia Lakes Ridge,9445,10.3,-22.7
Feb-97,846,Virginia Lakes Ridge,9445,10.2,-18.4
Mar-97,846,Virginia Lakes Ridge,9445,17,-15.7
Apr-97,846,Virginia Lakes Ridge,9445,18.3,-15.1
May-97,846,Virginia Lakes Ridge,9445,23.1,-5
Jun-97,846,Virginia Lakes Ridge,9445,22.5,-2.9
Jul-97,846,Virginia Lakes Ridge,9445,26.6,-3.2
Aug-97,846,Virginia Lakes Ridge,9445,27.5,4.5
Sep-97,846,Virginia Lakes Ridge,9445,23.8,-3.4
Oct-97,846,Virginia Lakes Ridge,9445,22.2,-9.9
Nov-97,846,Virginia Lakes Ridge,9445,16.9,-10.9
Dec-97,846,Virginia Lakes Ridge,9445,7.8,-18.1
Jan-98,846,Virginia Lakes Ridge,9445,9.7,-16.8
Feb-98,846,Virginia Lakes Ridge,9445,10.8,-17
Mar-98,846,Virginia Lakes Ridge,9445,13,-19
Apr-98,846,Virginia Lakes Ridge,9445,17.5,-16.6
May-98,846,Virginia Lakes Ridge,9445,15.3,-11.5
Jun-98,846,Virginia Lakes Ridge,9445,20.6,-3.3
Jul-98,846,Virginia Lakes Ridge,9445,28.3,2.6
Aug-98,846,Virginia Lakes Ridge,9445,27.9,3.6
Sep-98,846,Virginia Lakes Ridge,9445,24.5,-3.8
Oct-98,846,Virginia Lakes Ridge,9445,17.6,-8.6
Nov-98,846,Virginia Lakes Ridge,9445,13.7,-14.7
Dec-98,846,Virginia Lakes Ridge,9445,12,-23.7
Jan-99,846,Virginia Lakes Ridge,9445,10.7,-14.1
Feb-99,846,Virginia Lakes Ridge,9445,11.1,-19.8
Mar-99,846,Virginia Lakes Ridge,9445,12.1,-16
Apr-99,846,Virginia Lakes Ridge,9445,15.6,-18.2
May-99,846,Virginia Lakes Ridge,9445,19.9,-9.5
Jun-99,846,Virginia Lakes Ridge,9445,27.3,-7.7
Jul-99,846,Virginia Lakes Ridge,9445,26.3,2.6
Aug-99,846,Virginia Lakes Ridge,9445,25.4,-3.4
Sep-99,846,Virginia Lakes Ridge,9445,24.6,-1.1
Oct-99,846,Virginia Lakes Ridge,9445,21.7,-5.1
Nov-99,846,Virginia Lakes Ridge,9445,16.5,-15.7
Dec-99,846,Virginia Lakes Ridge,9445,10.7,-15.9
Jan-00,846,Virginia Lakes Ridge,9445,6.2,-15.1
Feb-00,846,Virginia Lakes Ridge,9445,12,-17.8
Mar-00,846,Virginia Lakes Ridge,9445,13.2,-15.4
Apr-00,846,Virginia Lakes Ridge,9445,19.4,-10.1
May-00,846,Virginia Lakes Ridge,9445,21.9,-12.1
Jun-00,846,Virginia Lakes Ridge,9445,27.2,-3.5
Jul-00,846,Virginia Lakes Ridge,9445,29.6,-0.6
Aug-00,846,Virginia Lakes Ridge,9445,29.3,2.2
Sep-00,846,Virginia Lakes Ridge,9445,25.3,-4.7
Oct-00,846,Virginia Lakes Ridge,9445,20.8,-12.2
Nov-00,846,Virginia Lakes Ridge,9445,10.7,-17.3
Dec-00,846,Virginia Lakes Ridge,9445,11,-11.8
Jan-01,846,Virginia Lakes Ridge,9445,11.4,-20.6
Feb-01,846,Virginia Lakes Ridge,9445,12.8,-19.2
Mar-01,846,Virginia Lakes Ridge,9445,16.9,-14.8
Apr-01,846,Virginia Lakes Ridge,9445,18.3,-16.1
May-01,846,Virginia Lakes Ridge,9445,24.3,-11.2
Jun-01,846,Virginia Lakes Ridge,9445,26.3,-4.1
Jul-01,846,Virginia Lakes Ridge,9445,27.5,2.6
Aug-01,846,Virginia Lakes Ridge,9445,28,4.6
Sep-01,846,Virginia Lakes Ridge,9445,23.1,0.4
Oct-01,846,Virginia Lakes Ridge,9445,20.5,-5.6
Nov-01,846,Virginia Lakes Ridge,9445,12.4,-18.2
Dec-01,846,Virginia Lakes Ridge,9445,6.9,-18.6
Jan-02,846,Virginia Lakes Ridge,9445,11.5,-22
Feb-02,846,Virginia Lakes Ridge,9445,12.9,-13.6
Mar-02,846,Virginia Lakes Ridge,9445,14.3,-17.9
Apr-02,846,Virginia Lakes Ridge,9445,18.1,-13.4
May-02,846,Virginia Lakes Ridge,9445,22.7,-10.7
Jun-02,846,Virginia Lakes Ridge,9445,27.9,-7
Jul-02,846,Virginia Lakes Ridge,9445,30.9,3.6
Aug-02,846,Virginia Lakes Ridge,9445,28.4,-0.1
Sep-02,846,Virginia Lakes Ridge,9445,23.8,-3.2
Oct-02,846,Virginia Lakes Ridge,9445,17.8,-8.2
Nov-02,846,Virginia Lakes Ridge,9445,13.3,-10.4
Dec-02,846,Virginia Lakes Ridge,9445,6.3,-16.7
Jan-03,846,Virginia Lakes Ridge,9445,12.6,-12.5
Feb-03,846,Virginia Lakes Ridge,9445,9.4,-18.7
Mar-03,846,Virginia Lakes Ridge,9445,15.4,-14.7
Apr-03,846,Virginia Lakes Ridge,9445,12.8,-16.3
May-03,846,Virginia Lakes Ridge,9445,22.5,-12.9
Jun-03,846,Virginia Lakes Ridge,9445,25.6,-3
Jul-03,846,Virginia Lakes Ridge,9445,29.8,6.7
Aug-03,846,Virginia Lakes Ridge,9445,27.8,3.1
Sep-03,846,Virginia Lakes Ridge,9445,23.6,-2.3
Oct-03,846,Virginia Lakes Ridge,9445,20.7,-12.8
Nov-03,846,Virginia Lakes Ridge,9445,10.9,-18.1
Dec-03,846,Virginia Lakes Ridge,9445,10.2,-19.3
Jan-04,846,Virginia Lakes Ridge,9445,8.9,-19.7
Feb-04,846,Virginia Lakes Ridge,9445,7.9,-15.8
Mar-04,846,Virginia Lakes Ridge,9445,17,-13.5
Apr-04,846,Virginia Lakes Ridge,9445,16.5,-11
May-04,846,Virginia Lakes Ridge,9445,20.2,-7.7
Jun-04,846,Virginia Lakes Ridge,9445,23.4,-4.8
Jul-04,846,Virginia Lakes Ridge,9445,27,3.9
Aug-04,846,Virginia Lakes Ridge,9445,28.7,-0.9
Sep-04,846,Virginia Lakes Ridge,9445,22.8,-8.3
Oct-04,846,Virginia Lakes Ridge,9445,20.6,-12.6
Nov-04,846,Virginia Lakes Ridge,9445,12.2,-20.1
Dec-04,846,Virginia Lakes Ridge,9445,13.1,-17.4
Jan-05,846,Virginia Lakes Ridge,9445,15.1,-16.5
Feb-05,846,Virginia Lakes Ridge,9445,8.2,-12.8
Mar-05,846,Virginia Lakes Ridge,9445,15.9,-14.2
Apr-05,846,Virginia Lakes Ridge,9445,16.2,-11.5
May-05,846,Virginia Lakes Ridge,9445,21,-10.7
Jun-05,846,Virginia Lakes Ridge,9445,23.3,-5.6
Jul-05,846,Virginia Lakes Ridge,9445,28.4,7.7
Aug-05,846,Virginia Lakes Ridge,9445,,
Sep-05,846,Virginia Lakes Ridge,9445,21,-2.5
Oct-05,846,Virginia Lakes Ridge,9445,17.3,-5.8
Nov-05,846,Virginia Lakes Ridge,9445,12.5,-11.8
Dec-05,846,Virginia Lakes Ridge,9445,11.1,-13.5
Jan-06,846,Virginia Lakes Ridge,9445,8.4,-14
Feb-06,846,Virginia Lakes Ridge,9445,10.1,-18
Mar-06,846,Virginia Lakes Ridge,9445,9.3,-17.7
Apr-06,846,Virginia Lakes Ridge,9445,15.2,-11.7
May-06,846,Virginia Lakes Ridge,9445,17.2,-7.1
Jun-06,846,Virginia Lakes Ridge,9445,25.3,-0.9
Jul-06,846,Virginia Lakes Ridge,9445,26,5.5
Aug-06,846,Virginia Lakes Ridge,9445,22.3,3.7
Sep-06,846,Virginia Lakes Ridge,9445,22.6,-5.7
Oct-06,846,Virginia Lakes Ridge,9445,13.9,-6.2
Nov-06,846,Virginia Lakes Ridge,9445,16.3,-15.4
Dec-06,846,Virginia Lakes Ridge,9445,9.9,-17.4
Jan-07,846,Virginia Lakes Ridge,9445,9.4,-24.3
Feb-07,846,Virginia Lakes Ridge,9445,10.7,-14.3
Mar-07,846,Virginia Lakes Ridge,9445,14.6,-14
Apr-07,846,Virginia Lakes Ridge,9445,16.5,-11.2
May-07,846,Virginia Lakes Ridge,9445,19.8,-6.2
Jun-07,846,Virginia Lakes Ridge,9445,23.7,-5.3
Jul-07,846,Virginia Lakes Ridge,9445,28.1,6.3
Aug-07,846,Virginia Lakes Ridge,9445,25.4,6.2
Sep-07,846,Virginia Lakes Ridge,9445,22.3,-1.5
Oct-07,846,Virginia Lakes Ridge,9445,19.2,-8.3
Nov-07,846,Virginia Lakes Ridge,9445,12.6,-10.7
Dec-07,846,Virginia Lakes Ridge,9445,12.1,-19
Jan-08,846,Virginia Lakes Ridge,9445,7.9,-15.3
Feb-08,846,Virginia Lakes Ridge,9445,11.9,-15.9
Mar-08,846,Virginia Lakes Ridge,9445,10.5,-13.8
Apr-08,846,Virginia Lakes Ridge,9445,14.7,-10
May-08,846,Virginia Lakes Ridge,9445,20.3,-8.3
Jun-08,846,Virginia Lakes Ridge,9445,21.6,-2.4
Jul-08,846,Virginia Lakes Ridge,9445,24.4,7.2
Aug-08,846,Virginia Lakes Ridge,9445,25.6,5.7
Sep-08,846,Virginia Lakes Ridge,9445,21.7,-1.6
Oct-08,846,Virginia Lakes Ridge,9445,18.3,-12.8
Nov-08,846,Virginia Lakes Ridge,9445,12.6,-9.1
Dec-08,846,Virginia Lakes Ridge,9445,13.3,-16.7
Jan-09,846,Virginia Lakes Ridge,9445,10,-16.3
Feb-09,846,Virginia Lakes Ridge,9445,9.2,-17.1
Mar-09,846,Virginia Lakes Ridge,9445,11.1,-14.9
Apr-09,846,Virginia Lakes Ridge,9445,15.3,-14.7
May-09,846,Virginia Lakes Ridge,9445,20,-0.4
Jun-09,846,Virginia Lakes Ridge,9445,23.3,-1.6
Jul-09,846,Virginia Lakes Ridge,9445,25.4,5.7
Aug-09,846,Virginia Lakes Ridge,9445,25.1,0
Sep-09,846,Virginia Lakes Ridge,9445,22.8,-6
Oct-09,846,Virginia Lakes Ridge,9445,15.5,-11.5
Nov-09,846,Virginia Lakes Ridge,9445,16.6,-9.3
Dec-09,846,Virginia Lakes Ridge,9445,8.1,-20.3
Jan-10,846,Virginia Lakes Ridge,9445,9.2,-13.4
Feb-10,846,Virginia Lakes Ridge,9445,7.2,-15.5
Mar-10,846,Virginia Lakes Ridge,9445,12.9,-13.5
Apr-10,846,Virginia Lakes Ridge,9445,12.6,-13.7
May-10,846,Virginia Lakes Ridge,9445,13.4,-10.1
Jun-10,846,Virginia Lakes Ridge,9445,22.5,-1.1
Jul-10,846,Virginia Lakes Ridge,9445,24.8,2.3
Aug-10,846,Virginia Lakes Ridge,9445,24.3,-1.3
Sep-10,846,Virginia Lakes Ridge,9445,22.9,-1.7
Oct-10,846,Virginia Lakes Ridge,9445,19.3,-7.2
Nov-10,846,Virginia Lakes Ridge,9445,17.1,-17.3
Dec-10,846,Virginia Lakes Ridge,9445,12.2,-17.3
Jan-11,846,Virginia Lakes Ridge,9445,10.1,-15.6
Feb-11,846,Virginia Lakes Ridge,9445,8.7,-17.2
Mar-11,846,Virginia Lakes Ridge,9445,14.7,-11.8
Apr-11,846,Virginia Lakes Ridge,9445,15.9,-16
May-11,846,Virginia Lakes Ridge,9445,14.4,-10.8
Jun-11,846,Virginia Lakes Ridge,9445,20.8,-5.2
Jul-11,846,Virginia Lakes Ridge,9445,23.6,3.6
Aug-11,846,Virginia Lakes Ridge,9445,23.9,6.9
Sep-11,846,Virginia Lakes Ridge,9445,20.4,2.8
Oct-11,846,Virginia Lakes Ridge,9445,17.6,-7.5
Nov-11,846,Virginia Lakes Ridge,9445,12.3,-12.7
Dec-11,846,Virginia Lakes Ridge,9445,10.1,-16.1
Jan-12,846,Virginia Lakes Ridge,9445,11,-10.3
Feb-12,846,Virginia Lakes Ridge,9445,9.5,-14.2
Mar-12,846,Virginia Lakes Ridge,9445,11.8,-17.8
Apr-12,846,Virginia Lakes Ridge,9445,16.6,-13.5
May-12,846,Virginia Lakes Ridge,9445,21.6,-6.1
Jun-12,846,Virginia Lakes Ridge,9445,23.5,-5.5
Jul-12,846,Virginia Lakes Ridge,9445,25.7,6.6
Aug-12,846,Virginia Lakes Ridge,9445,25.7,6
Sep-12,846,Virginia Lakes Ridge,9445,21.7,2.8
Oct-12,846,Virginia Lakes Ridge,9445,19.7,-5.9
Nov-12,846,Virginia Lakes Ridge,9445,15.5,-14.2
Dec-12,846,Virginia Lakes Ridge,9445,6.9,-18.7
Jan-13,846,Virginia Lakes Ridge,9445,9.1,-20.2
Feb-13,846,Virginia Lakes Ridge,9445,7.2,-15.3
Mar-13,846,Virginia Lakes Ridge,9445,14.4,-9.3
Apr-13,846,Virginia Lakes Ridge,9445,16.4,-10.8
May-13,846,Virginia Lakes Ridge,9445,18.1,-3.8
Jun-13,846,Virginia Lakes Ridge,9445,27.1,-0.4
Jul-13,846,Virginia Lakes Ridge,9445,27.8,7.2
Aug-13,846,Virginia Lakes Ridge,9445,23.5,5.2
Sep-13,846,Virginia Lakes Ridge,9445,21.7,-5.9
Oct-13,846,Virginia Lakes Ridge,9445,18.9,-8.6
Nov-13,846,Virginia Lakes Ridge,9445,12.9,-11.1
Dec-13,846,Virginia Lakes Ridge,9445,11.9,-19.3
Jan-14,846,Virginia Lakes Ridge,9445,9.2,-11.4
Feb-14,846,Virginia Lakes Ridge,9445,8.8,-15.8
Mar-14,846,Virginia Lakes Ridge,9445,12.7,-9.8
Apr-14,846,Virginia Lakes Ridge,9445,14.2,-10
May-14,846,Virginia Lakes Ridge,9445,18.7,-8.1
Jun-14,846,Virginia Lakes Ridge,9445,25.8,-1.2
Jul-14,846,Virginia Lakes Ridge,9445,26.8,7.1
Aug-14,846,Virginia Lakes Ridge,9445,22.8,4.8
Sep-14,846,Virginia Lakes Ridge,9445,23.1,-1.5
Oct-14,846,Virginia Lakes Ridge,9445,19.6,-3.6
Nov-14,846,Virginia Lakes Ridge,9445,15.6,-10.2
Dec-14,846,Virginia Lakes Ridge,9445,9.6,-19.9
Jan-15,846,Virginia Lakes Ridge,9445,10.5,-10.3
Feb-15,846,Virginia Lakes Ridge,9445,13.6,-11.9
Oct-89,848,Ward Creek #3,6655,0,0
Nov-89,848,Ward Creek #3,6655,0,0
Dec-89,848,Ward Creek #3,6655,0,0
Jan-90,848,Ward Creek #3,6655,0,0
Feb-90,848,Ward Creek #3,6655,0,0
Mar-90,848,Ward Creek #3,6655,0,0
Apr-90,848,Ward Creek #3,6655,0,0
May-90,848,Ward Creek #3,6655,0,0
Jun-90,848,Ward Creek #3,6655,0,0
Jul-90,848,Ward Creek #3,6655,0,0
Aug-90,848,Ward Creek #3,6655,31.7,-1.1
Sep-90,848,Ward Creek #3,6655,30.1,-2
Oct-90,848,Ward Creek #3,6655,24.2,-6.4
Nov-90,848,Ward Creek #3,6655,20.6,-14.5
Dec-90,848,Ward Creek #3,6655,14.5,-27.3
Jan-91,848,Ward Creek #3,6655,12.7,-14.1
Feb-91,848,Ward Creek #3,6655,16.5,-15.4
Mar-91,848,Ward Creek #3,6655,15.3,-14.8
Apr-91,848,Ward Creek #3,6655,17.2,-10.1
May-91,848,Ward Creek #3,6655,19.2,-7.1
Jun-91,848,Ward Creek #3,6655,26.6,-4.3
Jul-91,848,Ward Creek #3,6655,30.2,1.8
Aug-91,848,Ward Creek #3,6655,28,-2
Sep-91,848,Ward Creek #3,6655,29.3,-0.9
Oct-91,848,Ward Creek #3,6655,26.9,-11.2
Nov-91,848,Ward Creek #3,6655,20.9,-11.7
Dec-91,848,Ward Creek #3,6655,14.4,-13.4
Jan-92,848,Ward Creek #3,6655,14.9,-14.2
Feb-92,848,Ward Creek #3,6655,18.9,-11.7
Mar-92,848,Ward Creek #3,6655,16.3,-9.7
Apr-92,848,Ward Creek #3,6655,22.7,-6.1
May-92,848,Ward Creek #3,6655,25.7,-3.8
Jun-92,848,Ward Creek #3,6655,28.6,-4.6
Jul-92,848,Ward Creek #3,6655,30.2,-1.6
Aug-92,848,Ward Creek #3,6655,31.7,-1.5
Sep-92,848,Ward Creek #3,6655,28.6,-2.2
Oct-92,848,Ward Creek #3,6655,24.6,-3.1
Nov-92,848,Ward Creek #3,6655,18.4,-12.1
Dec-92,848,Ward Creek #3,6655,11.1,-17.8
Jan-93,848,Ward Creek #3,6655,15.6,-21.3
Feb-93,848,Ward Creek #3,6655,16.3,-13.9
Mar-93,848,Ward Creek #3,6655,17.5,-11.9
Apr-93,848,Ward Creek #3,6655,20.4,-10.4
May-93,848,Ward Creek #3,6655,20.8,-4.8
Jun-93,848,Ward Creek #3,6655,27.4,-3.6
Jul-93,848,Ward Creek #3,6655,30,-2.2
Aug-93,848,Ward Creek #3,6655,32.3,-0.6
Sep-93,848,Ward Creek #3,6655,233.2,-3.7
Oct-93,848,Ward Creek #3,6655,,
Nov-93,848,Ward Creek #3,6655,19.2,-13.3
Dec-93,848,Ward Creek #3,6655,,
Jan-94,848,Ward Creek #3,6655,17.1,-15.4
Feb-94,848,Ward Creek #3,6655,12.4,-18
Mar-94,848,Ward Creek #3,6655,22.2,-15.3
Apr-94,848,Ward Creek #3,6655,21.1,-7.8
May-94,848,Ward Creek #3,6655,23.8,-4.4
Jun-94,848,Ward Creek #3,6655,27.4,-5.1
Jul-94,848,Ward Creek #3,6655,30.9,0.7
Aug-94,848,Ward Creek #3,6655,29.5,0.8
Sep-94,848,Ward Creek #3,6655,27.8,-2.9
Oct-94,848,Ward Creek #3,6655,21.3,-6.5
Nov-94,848,Ward Creek #3,6655,9,-16.5
Dec-94,848,Ward Creek #3,6655,14.2,-18.3
Jan-95,848,Ward Creek #3,6655,11.5,-16.1
Feb-95,848,Ward Creek #3,6655,21.3,-15.6
Mar-95,848,Ward Creek #3,6655,16.6,-16.4
Apr-95,848,Ward Creek #3,6655,18.9,-14
May-95,848,Ward Creek #3,6655,21.3,-5.4
Jun-95,848,Ward Creek #3,6655,27.6,-4.5
Jul-95,848,Ward Creek #3,6655,29.6,-1.5
Aug-95,848,Ward Creek #3,6655,28.2,-1.7
Sep-95,848,Ward Creek #3,6655,28.8,-2.8
Oct-95,848,Ward Creek #3,6655,26.2,-5.1
Nov-95,848,Ward Creek #3,6655,21.4,-8.6
Dec-95,848,Ward Creek #3,6655,12.1,-14.4
Jan-96,848,Ward Creek #3,6655,14.5,-16.9
Feb-96,848,Ward Creek #3,6655,18.3,-18.7
Mar-96,848,Ward Creek #3,6655,20.2,-16
Apr-96,848,Ward Creek #3,6655,22.2,-12
May-96,848,Ward Creek #3,6655,24.4,-4.2
Jun-96,848,Ward Creek #3,6655,29.5,-1.4
Jul-96,848,Ward Creek #3,6655,31.3,-0.8
Aug-96,848,Ward Creek #3,6655,30.8,1.2
Sep-96,848,Ward Creek #3,6655,27.4,-3.4
Oct-96,848,Ward Creek #3,6655,28.9,-10.3
Nov-96,848,Ward Creek #3,6655,18.6,-11.1
Dec-96,848,Ward Creek #3,6655,10.9,-12.7
Jan-97,848,Ward Creek #3,6655,12.2,-19.8
Feb-97,848,Ward Creek #3,6655,16.2,-14
Mar-97,848,Ward Creek #3,6655,19.3,-17.1
Apr-97,848,Ward Creek #3,6655,18,-12.1
May-97,848,Ward Creek #3,6655,24.1,-4.6
Jun-97,848,Ward Creek #3,6655,24.4,-3.9
Jul-97,848,Ward Creek #3,6655,28.1,-2.9
Aug-97,848,Ward Creek #3,6655,31.8,0.1
Sep-97,848,Ward Creek #3,6655,25.5,-2.3
Oct-97,848,Ward Creek #3,6655,23.4,-8.2
Nov-97,848,Ward Creek #3,6655,22.3,-8.8
Dec-97,848,Ward Creek #3,6655,14.3,-15.2
Jan-98,848,Ward Creek #3,6655,14,-17.5
Feb-98,848,Ward Creek #3,6655,14.8,-14.8
Mar-98,848,Ward Creek #3,6655,16.9,-18.9
Apr-98,848,Ward Creek #3,6655,20.7,-15.1
May-98,848,Ward Creek #3,6655,19.6,-9.7
Jun-98,848,Ward Creek #3,6655,23,-2.8
Jul-98,848,Ward Creek #3,6655,31.4,-1.6
Aug-98,848,Ward Creek #3,6655,31.7,-1
Sep-98,848,Ward Creek #3,6655,29.1,-2.6
Oct-98,848,Ward Creek #3,6655,19.8,-7.2
